fecha_compra,sku,marca,cantidad_compra,costo_producto,cohorte_compra
2025-08-05 00:00:00+00:00,TOS-0060,TOSKA,12,213,2025-08
2025-08-05 00:00:00+00:00,TOS-0061,TOSKA,12,232,2025-08
2025-08-05 00:00:00+00:00,TOS-0062,TOSKA,9,199,2025-08
2025-08-05 00:00:00+00:00,TOS-0063,TOSKA,12,183,2025-08
2025-08-05 00:00:00+00:00,TOS-0064,TOSKA,12,209,2025-08
2025-08-05 00:00:00+00:00,TOS-0065,TOSKA,9,219,2025-08
2025-08-05 00:00:00+00:00,TOS-0066,TOSKA,12,271,2025-08
2025-08-05 00:00:00+00:00,TOS-0067,TOSKA,12,253,2025-08
2025-08-05 00:00:00+00:00,TOS-0068,TOSKA,9,288,2025-08
2025-08-05 00:00:00+00:00,TOS-0069,TOSKA,12,185,2025-08
2025-08-05 00:00:00+00:00,TIM-0038,TIMING,51,277,2025-08
2025-08-05 00:00:00+00:00,TIM-0039,TIMING,54,134,2025-08
2025-08-05 00:00:00+00:00,TIM-0040,TIMING,54,236,2025-08
2025-08-05 00:00:00+00:00,TIM-0041,TIMING,51,191,2025-08
2025-08-05 00:00:00+00:00,TIM-0042,TIMING,54,195,2025-08
2025-08-05 00:00:00+00:00,TIM-0043,TIMING,54,95,2025-08
2025-08-05 00:00:00+00:00,TIM-0044,TIMING,51,267,2025-08
2025-08-05 00:00:00+00:00,TIM-0045,TIMING,54,208,2025-08
2025-08-05 00:00:00+00:00,VER-0022,VERYJ,12,239,2025-08
2025-08-05 00:00:00+00:00,VER-0023,VERYJ,12,249,2025-08
2025-08-05 00:00:00+00:00,LOT-0154,LOVE TREE,36,204,2025-08
2025-08-05 00:00:00+00:00,LOT-0155,LOVE TREE,36,154,2025-08
2025-08-05 00:00:00+00:00,LOT-0156,LOVE TREE,36,186,2025-08
2025-08-05 00:00:00+00:00,LOT-0157,LOVE TREE,36,135,2025-08
2025-08-05 00:00:00+00:00,LOT-0158,LOVE TREE,39,187,2025-08
2025-08-05 00:00:00+00:00,LOT-0159,LOVE TREE,39,179,2025-08
2025-08-05 00:00:00+00:00,LOT-0160,LOVE TREE,36,265,2025-08
2025-08-05 00:00:00+00:00,LOT-0161,LOVE TREE,39,172,2025-08
2025-08-05 00:00:00+00:00,LOT-0162,LOVE TREE,39,140,2025-08
2025-08-05 00:00:00+00:00,LOT-0163,LOVE TREE,36,267,2025-08
2025-08-05 00:00:00+00:00,LOT-0164,LOVE TREE,39,143,2025-08
2025-08-05 00:00:00+00:00,IN2-0041,IN 2 YOU,9,154,2025-08
2025-08-05 00:00:00+00:00,IN2-0042,IN 2 YOU,9,153,2025-08
2025-08-05 00:00:00+00:00,IN2-0043,IN 2 YOU,12,154,2025-08
2025-08-05 00:00:00+00:00,IN2-0044,IN 2 YOU,9,161,2025-08
2025-08-05 00:00:00+00:00,IN2-0045,IN 2 YOU,12,160,2025-08
2025-08-06 00:00:00+00:00,EVE-0036,EVERLYNN,9,205,2025-08
2025-08-06 00:00:00+00:00,EVE-0037,EVERLYNN,9,202,2025-08
2025-08-06 00:00:00+00:00,EVE-0038,EVERLYNN,12,192,2025-08
2025-08-06 00:00:00+00:00,EVE-0039,EVERLYNN,9,196,2025-08
2025-08-06 00:00:00+00:00,EVE-0040,EVERLYNN,12,237,2025-08
2025-08-06 00:00:00+00:00,RUN-0049,RUNWAYPARIS,21,198,2025-08
2025-08-06 00:00:00+00:00,RUN-0050,RUNWAYPARIS,21,259,2025-08
2025-08-06 00:00:00+00:00,RUN-0051,RUNWAYPARIS,21,218,2025-08
2025-08-06 00:00:00+00:00,RUN-0052,RUNWAYPARIS,21,205,2025-08
2025-08-06 00:00:00+00:00,RUN-0053,RUNWAYPARIS,18,190,2025-08
2025-08-06 00:00:00+00:00,RUN-0054,RUNWAYPARIS,21,167,2025-08
2025-08-06 00:00:00+00:00,LIZ-0097,LIZETTE COLLECTION,57,483,2025-08
2025-08-06 00:00:00+00:00,LIZ-0098,LIZETTE COLLECTION,54,209,2025-08
2025-08-06 00:00:00+00:00,LIZ-0099,LIZETTE COLLECTION,57,361,2025-08
2025-08-06 00:00:00+00:00,LIZ-0100,LIZETTE COLLECTION,57,432,2025-08
2025-08-06 00:00:00+00:00,LIZ-0101,LIZETTE COLLECTION,54,158,2025-08
2025-08-06 00:00:00+00:00,LIZ-0102,LIZETTE COLLECTION,57,102,2025-08
2025-08-06 00:00:00+00:00,MIL-0126,MILK & HONEY,15,214,2025-08
2025-08-06 00:00:00+00:00,MIL-0127,MILK & HONEY,15,205,2025-08
2025-08-06 00:00:00+00:00,MIL-0128,MILK & HONEY,15,215,2025-08
2025-08-06 00:00:00+00:00,MIL-0129,MILK & HONEY,15,249,2025-08
2025-08-06 00:00:00+00:00,MIL-0130,MILK & HONEY,15,207,2025-08
2025-08-06 00:00:00+00:00,MIL-0131,MILK & HONEY,15,208,2025-08
2025-08-06 00:00:00+00:00,MIL-0132,MILK & HONEY,15,176,2025-08
2025-08-06 00:00:00+00:00,MIL-0133,MILK & HONEY,15,191,2025-08
2025-08-06 00:00:00+00:00,MIL-0134,MILK & HONEY,15,202,2025-08
2025-08-06 00:00:00+00:00,MIL-0135,MILK & HONEY,12,243,2025-08
2025-08-06 00:00:00+00:00,MIL-0136,MILK & HONEY,15,193,2025-08
2025-08-06 00:00:00+00:00,MIC-0201,MICHEL,54,178,2025-08
2025-08-06 00:00:00+00:00,MIC-0202,MICHEL,57,256,2025-08
2025-08-06 00:00:00+00:00,MIC-0203,MICHEL,57,247,2025-08
2025-08-06 00:00:00+00:00,MIC-0204,MICHEL,54,189,2025-08
2025-08-06 00:00:00+00:00,MIC-0205,MICHEL,57,242,2025-08
2025-08-06 00:00:00+00:00,MIC-0206,MICHEL,57,260,2025-08
2025-08-06 00:00:00+00:00,MIC-0207,MICHEL,54,151,2025-08
2025-08-06 00:00:00+00:00,MIC-0208,MICHEL,57,257,2025-08
2025-08-06 00:00:00+00:00,MIC-0209,MICHEL,57,193,2025-08
2025-08-06 00:00:00+00:00,MIC-0210,MICHEL,54,199,2025-08
2025-08-06 00:00:00+00:00,MIC-0211,MICHEL,57,212,2025-08
2025-08-06 00:00:00+00:00,MIC-0212,MICHEL,57,149,2025-08
2025-08-06 00:00:00+00:00,MIC-0213,MICHEL,54,171,2025-08
2025-08-06 00:00:00+00:00,MIC-0214,MICHEL,57,247,2025-08
2025-08-06 00:00:00+00:00,LEE-0096,LEENA,9,338,2025-08
2025-08-06 00:00:00+00:00,LEE-0097,LEENA,9,375,2025-08
2025-08-06 00:00:00+00:00,LEE-0098,LEENA,9,258,2025-08
2025-08-06 00:00:00+00:00,LEE-0099,LEENA,12,258,2025-08
2025-08-06 00:00:00+00:00,LEE-0100,LEENA,12,274,2025-08
2025-08-06 00:00:00+00:00,LEE-0101,LEENA,9,402,2025-08
2025-08-06 00:00:00+00:00,LEE-0102,LEENA,12,428,2025-08
2025-08-06 00:00:00+00:00,LEE-0103,LEENA,12,317,2025-08
2025-08-06 00:00:00+00:00,LEE-0104,LEENA,9,243,2025-08
2025-08-06 00:00:00+00:00,LEE-0105,LEENA,12,255,2025-08
2025-08-06 00:00:00+00:00,LEE-0106,LEENA,12,204,2025-08
2025-08-06 00:00:00+00:00,LEE-0107,LEENA,9,491,2025-08
2025-08-06 00:00:00+00:00,LEE-0108,LEENA,12,490,2025-08
2025-08-06 00:00:00+00:00,DOU-0029,DOUBLE ZERO,9,202,2025-08
2025-08-06 00:00:00+00:00,DOU-0030,DOUBLE ZERO,9,198,2025-08
2025-08-06 00:00:00+00:00,DOU-0031,DOUBLE ZERO,12,195,2025-08
2025-08-06 00:00:00+00:00,DOU-0032,DOUBLE ZERO,9,198,2025-08
2025-08-06 00:00:00+00:00,DOU-0033,DOUBLE ZERO,12,197,2025-08
2025-08-06 00:00:00+00:00,COL-0017,COLETTE,12,210,2025-08
2025-08-06 00:00:00+00:00,COL-0018,COLETTE,12,210,2025-08
2025-09-04 00:00:00+00:00,CRE-0020,CRETA,15,275,2025-09
2025-09-04 00:00:00+00:00,IN2-0046,IN 2 YOU,12,158,2025-09
2025-09-04 00:00:00+00:00,IN2-0047,IN 2 YOU,9,156,2025-09
2025-09-04 00:00:00+00:00,IN2-0048,IN 2 YOU,12,159,2025-09
2025-09-04 00:00:00+00:00,TOS-0070,TOSKA,9,256,2025-09
2025-09-04 00:00:00+00:00,TOS-0071,TOSKA,9,198,2025-09
2025-09-04 00:00:00+00:00,TOS-0072,TOSKA,9,300,2025-09
2025-09-04 00:00:00+00:00,TOS-0073,TOSKA,9,256,2025-09
2025-09-04 00:00:00+00:00,TOS-0074,TOSKA,9,279,2025-09
2025-09-04 00:00:00+00:00,TOS-0075,TOSKA,9,266,2025-09
2025-09-04 00:00:00+00:00,TOS-0076,TOSKA,12,187,2025-09
2025-09-04 00:00:00+00:00,TOS-0077,TOSKA,9,230,2025-09
2025-09-04 00:00:00+00:00,TOS-0078,TOSKA,12,204,2025-09
2025-09-04 00:00:00+00:00,COL-0019,COLETTE,15,211,2025-09
2025-09-04 00:00:00+00:00,ONE-0046,ONE N MORE,12,341,2025-09
2025-09-04 00:00:00+00:00,ONE-0047,ONE N MORE,9,304,2025-09
2025-09-04 00:00:00+00:00,ONE-0048,ONE N MORE,12,515,2025-09
2025-09-04 00:00:00+00:00,WIL-0067,WILL B,9,227,2025-09
2025-09-04 00:00:00+00:00,WIL-0068,WILL B,9,232,2025-09
2025-09-04 00:00:00+00:00,WIL-0069,WILL B,9,227,2025-09
2025-09-04 00:00:00+00:00,WIL-0070,WILL B,9,247,2025-09
2025-09-04 00:00:00+00:00,WIL-0071,WILL B,12,211,2025-09
2025-09-04 00:00:00+00:00,FAS-0057,FASHION CARGO (PASSPORT),9,143,2025-09
2025-09-04 00:00:00+00:00,FAS-0058,FASHION CARGO (PASSPORT),9,141,2025-09
2025-09-04 00:00:00+00:00,FAS-0059,FASHION CARGO (PASSPORT),9,144,2025-09
2025-09-04 00:00:00+00:00,FAS-0060,FASHION CARGO (PASSPORT),12,138,2025-09
2025-09-04 00:00:00+00:00,MIR-0042,MIROH,9,125,2025-09
2025-09-04 00:00:00+00:00,MIR-0043,MIROH,9,107,2025-09
2025-09-04 00:00:00+00:00,MIR-0044,MIROH,9,136,2025-09
2025-09-04 00:00:00+00:00,MIR-0045,MIROH,12,133,2025-09
2025-09-04 00:00:00+00:00,DRE-0046,DRESS DAY,9,366,2025-09
2025-09-04 00:00:00+00:00,DRE-0047,DRESS DAY,9,375,2025-09
2025-09-04 00:00:00+00:00,DRE-0048,DRESS DAY,9,289,2025-09
2025-09-04 00:00:00+00:00,DRE-0049,DRESS DAY,9,265,2025-09
2025-09-04 00:00:00+00:00,DRE-0050,DRESS DAY,9,274,2025-09
2025-09-04 00:00:00+00:00,DRE-0051,DRESS DAY,9,370,2025-09
2025-09-04 00:00:00+00:00,DRE-0052,DRESS DAY,9,363,2025-09
2025-09-04 00:00:00+00:00,ONL-0026,ONLY4U,15,251,2025-09
2025-09-04 00:00:00+00:00,LOP-0118,LOVE POEM,18,125,2025-09
2025-09-04 00:00:00+00:00,LOP-0119,LOVE POEM,18,293,2025-09
2025-09-04 00:00:00+00:00,LOP-0120,LOVE POEM,18,173,2025-09
2025-09-04 00:00:00+00:00,LOP-0121,LOVE POEM,18,89,2025-09
2025-09-04 00:00:00+00:00,LOP-0122,LOVE POEM,18,202,2025-09
2025-09-04 00:00:00+00:00,LOP-0123,LOVE POEM,18,97,2025-09
2025-09-04 00:00:00+00:00,LOP-0124,LOVE POEM,15,129,2025-09
2025-09-04 00:00:00+00:00,LOP-0125,LOVE POEM,18,281,2025-09
2025-09-04 00:00:00+00:00,LOP-0126,LOVE POEM,18,122,2025-09
2025-09-04 00:00:00+00:00,LOP-0127,LOVE POEM,15,255,2025-09
2025-09-04 00:00:00+00:00,LOP-0128,LOVE POEM,18,214,2025-09
2025-09-04 00:00:00+00:00,IFS-0039,IF SHE LOVES,12,235,2025-09
2025-09-04 00:00:00+00:00,IFS-0040,IF SHE LOVES,9,191,2025-09
2025-09-04 00:00:00+00:00,IFS-0041,IF SHE LOVES,12,202,2025-09
2025-09-04 00:00:00+00:00,AMB-0138,AMBIANCE APPAREL,9,117,2025-09
2025-09-04 00:00:00+00:00,AMB-0139,AMBIANCE APPAREL,9,153,2025-09
2025-09-04 00:00:00+00:00,AMB-0140,AMBIANCE APPAREL,9,140,2025-09
2025-09-04 00:00:00+00:00,AMB-0141,AMBIANCE APPAREL,9,191,2025-09
2025-09-04 00:00:00+00:00,AMB-0142,AMBIANCE APPAREL,9,183,2025-09
2025-09-04 00:00:00+00:00,AMB-0143,AMBIANCE APPAREL,9,198,2025-09
2025-09-04 00:00:00+00:00,AMB-0144,AMBIANCE APPAREL,9,199,2025-09
2025-09-04 00:00:00+00:00,AMB-0145,AMBIANCE APPAREL,12,165,2025-09
2025-09-04 00:00:00+00:00,AMB-0146,AMBIANCE APPAREL,9,60,2025-09
2025-09-04 00:00:00+00:00,AMB-0147,AMBIANCE APPAREL,12,93,2025-09
2025-09-04 00:00:00+00:00,TRE-0025,TREND STYLES,15,141,2025-09
2025-09-04 00:00:00+00:00,BET-0049,BETTER BE,9,268,2025-09
2025-09-04 00:00:00+00:00,BET-0050,BETTER BE,9,195,2025-09
2025-09-04 00:00:00+00:00,BET-0051,BETTER BE,9,254,2025-09
2025-09-04 00:00:00+00:00,BET-0052,BETTER BE,12,285,2025-09
2025-09-04 00:00:00+00:00,MIN-0189,MINE,15,119,2025-09
2025-09-04 00:00:00+00:00,MIN-0190,MINE,15,138,2025-09
2025-09-04 00:00:00+00:00,MIN-0191,MINE,15,190,2025-09
2025-09-04 00:00:00+00:00,MIN-0192,MINE,15,168,2025-09
2025-09-04 00:00:00+00:00,MIN-0193,MINE,18,199,2025-09
2025-09-04 00:00:00+00:00,MIN-0194,MINE,15,104,2025-09
2025-09-04 00:00:00+00:00,MIN-0195,MINE,18,165,2025-09
2025-09-04 00:00:00+00:00,MIN-0196,MINE,18,92,2025-09
2025-09-04 00:00:00+00:00,MIN-0197,MINE,15,128,2025-09
2025-09-04 00:00:00+00:00,MIN-0198,MINE,18,206,2025-09
2025-09-04 00:00:00+00:00,MIN-0199,MINE,18,194,2025-09
2025-09-04 00:00:00+00:00,MIN-0200,MINE,15,180,2025-09
2025-09-04 00:00:00+00:00,MIN-0201,MINE,18,113,2025-09
2025-09-04 00:00:00+00:00,MIN-0202,MINE,18,233,2025-09
2025-09-04 00:00:00+00:00,MIN-0203,MINE,15,91,2025-09
2025-09-04 00:00:00+00:00,MIN-0204,MINE,18,99,2025-09
2025-09-04 00:00:00+00:00,LOR-0072,LOVERICHE,21,178,2025-09
2025-09-04 00:00:00+00:00,LOR-0073,LOVERICHE,24,279,2025-09
2025-09-04 00:00:00+00:00,LOR-0074,LOVERICHE,24,205,2025-09
2025-09-04 00:00:00+00:00,LOR-0075,LOVERICHE,21,375,2025-09
2025-09-04 00:00:00+00:00,LOR-0076,LOVERICHE,24,254,2025-09
2025-09-04 00:00:00+00:00,LOR-0077,LOVERICHE,24,262,2025-09
2025-09-04 00:00:00+00:00,LOR-0078,LOVERICHE,21,382,2025-09
2025-09-04 00:00:00+00:00,LOR-0079,LOVERICHE,24,254,2025-09
2025-09-04 00:00:00+00:00,LOV-0068,LOVE,9,103,2025-09
2025-09-04 00:00:00+00:00,LOV-0069,LOVE,9,140,2025-09
2025-09-04 00:00:00+00:00,LOV-0070,LOVE,9,182,2025-09
2025-09-04 00:00:00+00:00,LOV-0071,LOVE,9,165,2025-09
2025-09-04 00:00:00+00:00,LOV-0072,LOVE,9,126,2025-09
2025-09-04 00:00:00+00:00,LOV-0073,LOVE,12,105,2025-09
2025-09-04 00:00:00+00:00,NEW-0096,NEW IN,9,262,2025-09
2025-09-04 00:00:00+00:00,NEW-0097,NEW IN,9,222,2025-09
2025-09-04 00:00:00+00:00,NEW-0098,NEW IN,9,194,2025-09
2025-09-04 00:00:00+00:00,NEW-0099,NEW IN,9,232,2025-09
2025-09-04 00:00:00+00:00,NEW-0100,NEW IN,9,311,2025-09
2025-09-04 00:00:00+00:00,NEW-0101,NEW IN,9,197,2025-09
2025-09-04 00:00:00+00:00,NEW-0102,NEW IN,9,205,2025-09
2025-09-05 00:00:00+00:00,LOH-0012,LOVE HARMONY,15,234,2025-09
2025-09-05 00:00:00+00:00,AVA-0092,AVAILABLE,9,137,2025-09
2025-09-05 00:00:00+00:00,AVA-0093,AVAILABLE,9,169,2025-09
2025-09-05 00:00:00+00:00,AVA-0094,AVAILABLE,9,181,2025-09
2025-09-05 00:00:00+00:00,AVA-0095,AVAILABLE,9,142,2025-09
2025-09-05 00:00:00+00:00,AVA-0096,AVAILABLE,9,166,2025-09
2025-09-05 00:00:00+00:00,AVA-0097,AVAILABLE,9,156,2025-09
2025-09-05 00:00:00+00:00,AVA-0098,AVAILABLE,9,161,2025-09
2025-09-05 00:00:00+00:00,AVA-0099,AVAILABLE,9,157,2025-09
2025-09-05 00:00:00+00:00,AVA-0100,AVAILABLE,9,137,2025-09
2025-09-05 00:00:00+00:00,AVA-0101,AVAILABLE,9,155,2025-09
2025-09-05 00:00:00+00:00,AVA-0102,AVAILABLE,12,182,2025-09
2025-09-05 00:00:00+00:00,DAZ-0018,DAZZLING,15,327,2025-09
2025-09-05 00:00:00+00:00,EVE-0046,EVERLYNN,12,221,2025-09
2025-09-05 00:00:00+00:00,EVE-0047,EVERLYNN,9,203,2025-09
2025-09-05 00:00:00+00:00,EVE-0048,EVERLYNN,12,237,2025-09
2025-09-05 00:00:00+00:00,IRI-0088,IRIS,9,75,2025-09
2025-09-05 00:00:00+00:00,IRI-0089,IRIS,9,170,2025-09
2025-09-05 00:00:00+00:00,IRI-0090,IRIS,9,177,2025-09
2025-09-05 00:00:00+00:00,IRI-0091,IRIS,9,185,2025-09
2025-09-05 00:00:00+00:00,IRI-0092,IRIS,9,93,2025-09
2025-09-05 00:00:00+00:00,IRI-0093,IRIS,9,176,2025-09
2025-09-05 00:00:00+00:00,IRI-0094,IRIS,9,113,2025-09
2025-09-05 00:00:00+00:00,IRI-0095,IRIS,9,118,2025-09
2025-09-05 00:00:00+00:00,IRI-0096,IRIS,9,149,2025-09
2025-09-05 00:00:00+00:00,WOR-0029,THE WORK SHOP,9,222,2025-09
2025-09-05 00:00:00+00:00,WOR-0030,THE WORK SHOP,9,176,2025-09
2025-09-05 00:00:00+00:00,WOR-0031,THE WORK SHOP,9,210,2025-09
2025-09-05 00:00:00+00:00,WOR-0032,THE WORK SHOP,12,180,2025-09
2025-09-05 00:00:00+00:00,GIL-0042,GILLI,12,264,2025-09
2025-09-05 00:00:00+00:00,GIL-0043,GILLI,9,259,2025-09
2025-09-05 00:00:00+00:00,GIL-0044,GILLI,12,249,2025-09
2025-09-05 00:00:00+00:00,CAM-0072,CAMEO,9,280,2025-09
2025-09-05 00:00:00+00:00,CAM-0073,CAMEO,9,311,2025-09
2025-09-05 00:00:00+00:00,CAM-0074,CAMEO,9,285,2025-09
2025-09-05 00:00:00+00:00,CAM-0075,CAMEO,9,351,2025-09
2025-09-05 00:00:00+00:00,CAM-0076,CAMEO,9,384,2025-09
2025-09-05 00:00:00+00:00,CAM-0077,CAMEO,12,341,2025-09
2025-09-05 00:00:00+00:00,SAN-0139,SANS SOUCI,12,305,2025-09
2025-09-05 00:00:00+00:00,SAN-0140,SANS SOUCI,12,173,2025-09
2025-09-05 00:00:00+00:00,SAN-0141,SANS SOUCI,12,111,2025-09
2025-09-05 00:00:00+00:00,SAN-0142,SANS SOUCI,15,259,2025-09
2025-09-05 00:00:00+00:00,SAN-0143,SANS SOUCI,15,294,2025-09
2025-09-05 00:00:00+00:00,SAN-0144,SANS SOUCI,12,212,2025-09
2025-09-05 00:00:00+00:00,SAN-0145,SANS SOUCI,15,286,2025-09
2025-09-05 00:00:00+00:00,SAN-0146,SANS SOUCI,15,146,2025-09
2025-09-05 00:00:00+00:00,SAN-0147,SANS SOUCI,12,180,2025-09
2025-09-05 00:00:00+00:00,SAN-0148,SANS SOUCI,15,258,2025-09
2025-09-05 00:00:00+00:00,TEE-0100,TEENBELL,9,129,2025-09
2025-09-05 00:00:00+00:00,TEE-0101,TEENBELL,9,112,2025-09
2025-09-05 00:00:00+00:00,TEE-0102,TEENBELL,9,117,2025-09
2025-09-05 00:00:00+00:00,TEE-0103,TEENBELL,9,127,2025-09
2025-09-05 00:00:00+00:00,TEE-0104,TEENBELL,9,153,2025-09
2025-09-05 00:00:00+00:00,TEE-0105,TEENBELL,9,115,2025-09
2025-09-05 00:00:00+00:00,TEE-0106,TEENBELL,9,109,2025-09
2025-09-05 00:00:00+00:00,TEE-0107,TEENBELL,9,131,2025-09
2025-09-05 00:00:00+00:00,LOT-0181,LOVE TREE,27,169,2025-09
2025-09-05 00:00:00+00:00,LOT-0182,LOVE TREE,27,227,2025-09
2025-09-05 00:00:00+00:00,LOT-0183,LOVE TREE,27,202,2025-09
2025-09-05 00:00:00+00:00,LOT-0184,LOVE TREE,27,181,2025-09
2025-09-05 00:00:00+00:00,LOT-0185,LOVE TREE,27,187,2025-09
2025-09-05 00:00:00+00:00,LOT-0186,LOVE TREE,24,232,2025-09
2025-09-05 00:00:00+00:00,LOT-0187,LOVE TREE,27,247,2025-09
2025-09-05 00:00:00+00:00,LOT-0188,LOVE TREE,27,206,2025-09
2025-09-05 00:00:00+00:00,LOT-0189,LOVE TREE,24,226,2025-09
2025-09-05 00:00:00+00:00,LOT-0190,LOVE TREE,27,144,2025-09
2025-09-05 00:00:00+00:00,OVE-0103,OVER APPAREL,9,182,2025-09
2025-09-05 00:00:00+00:00,OVE-0104,OVER APPAREL,9,208,2025-09
2025-09-05 00:00:00+00:00,OVE-0105,OVER APPAREL,9,185,2025-09
2025-09-05 00:00:00+00:00,OVE-0106,OVER APPAREL,9,232,2025-09
2025-09-05 00:00:00+00:00,OVE-0107,OVER APPAREL,9,189,2025-09
2025-09-05 00:00:00+00:00,OVE-0108,OVER APPAREL,9,221,2025-09
2025-09-05 00:00:00+00:00,OVE-0109,OVER APPAREL,9,205,2025-09
2025-09-05 00:00:00+00:00,OVE-0110,OVER APPAREL,9,237,2025-09
2025-09-05 00:00:00+00:00,OVE-0111,OVER APPAREL,12,140,2025-09
2025-09-05 00:00:00+00:00,OVE-0112,OVER APPAREL,12,180,2025-09
2025-09-05 00:00:00+00:00,OVE-0113,OVER APPAREL,9,222,2025-09
2025-09-05 00:00:00+00:00,OVE-0114,OVER APPAREL,12,143,2025-09
2025-09-05 00:00:00+00:00,OVE-0115,OVER APPAREL,12,137,2025-09
2025-09-05 00:00:00+00:00,OVE-0116,OVER APPAREL,9,233,2025-09
2025-09-05 00:00:00+00:00,OVE-0117,OVER APPAREL,12,223,2025-09
2025-09-05 00:00:00+00:00,GAL-0091,GALITA,30,351,2025-09
2025-09-05 00:00:00+00:00,GAL-0092,GALITA,27,171,2025-09
2025-09-05 00:00:00+00:00,GAL-0093,GALITA,30,436,2025-09
2025-09-05 00:00:00+00:00,GAL-0094,GALITA,30,242,2025-09
2025-09-05 00:00:00+00:00,GAL-0095,GALITA,27,147,2025-09
2025-09-05 00:00:00+00:00,GAL-0096,GALITA,30,243,2025-09
2025-09-05 00:00:00+00:00,INV-0020,INVOICE,15,183,2025-09
2025-09-05 00:00:00+00:00,RUN-0067,RUNWAYPARIS,9,198,2025-09
2025-09-05 00:00:00+00:00,RUN-0068,RUNWAYPARIS,9,267,2025-09
2025-09-05 00:00:00+00:00,RUN-0069,RUNWAYPARIS,9,214,2025-09
2025-09-05 00:00:00+00:00,RUN-0070,RUNWAYPARIS,9,168,2025-09
2025-09-05 00:00:00+00:00,RUN-0071,RUNWAYPARIS,9,215,2025-09
2025-09-05 00:00:00+00:00,RUN-0072,RUNWAYPARIS,9,230,2025-09
2025-09-05 00:00:00+00:00,RUN-0073,RUNWAYPARIS,9,153,2025-09
2025-09-05 00:00:00+00:00,RUN-0074,RUNWAYPARIS,9,157,2025-09
2025-09-05 00:00:00+00:00,RUN-0075,RUNWAYPARIS,9,238,2025-09
2025-09-05 00:00:00+00:00,STE-0019,STELLA,15,108,2025-09
2025-09-05 00:00:00+00:00,SHE-0131,SHERO,12,214,2025-09
2025-09-05 00:00:00+00:00,SHE-0132,SHERO,12,265,2025-09
2025-09-05 00:00:00+00:00,SHE-0133,SHERO,12,217,2025-09
2025-09-05 00:00:00+00:00,SHE-0134,SHERO,12,231,2025-09
2025-09-05 00:00:00+00:00,SHE-0135,SHERO,12,211,2025-09
2025-09-05 00:00:00+00:00,SHE-0136,SHERO,12,159,2025-09
2025-09-05 00:00:00+00:00,SHE-0137,SHERO,12,186,2025-09
2025-09-05 00:00:00+00:00,SHE-0138,SHERO,12,181,2025-09
2025-09-05 00:00:00+00:00,SHE-0139,SHERO,12,236,2025-09
2025-09-05 00:00:00+00:00,SHE-0140,SHERO,12,190,2025-09
2025-09-05 00:00:00+00:00,SHE-0141,SHERO,15,279,2025-09
2025-09-05 00:00:00+00:00,MIA-0036,MIASMIAS,12,182,2025-09
2025-09-05 00:00:00+00:00,MIA-0037,MIASMIAS,12,182,2025-09
2025-09-05 00:00:00+00:00,MIC-0229,MICHEL,36,162,2025-09
2025-09-05 00:00:00+00:00,MIC-0230,MICHEL,36,151,2025-09
2025-09-05 00:00:00+00:00,MIC-0231,MICHEL,36,178,2025-09
2025-09-05 00:00:00+00:00,MIC-0232,MICHEL,36,194,2025-09
2025-09-05 00:00:00+00:00,MIC-0233,MICHEL,36,151,2025-09
2025-09-05 00:00:00+00:00,MIC-0234,MICHEL,36,215,2025-09
2025-09-05 00:00:00+00:00,MIC-0235,MICHEL,36,168,2025-09
2025-09-05 00:00:00+00:00,MIC-0236,MICHEL,36,215,2025-09
2025-09-05 00:00:00+00:00,MIC-0237,MICHEL,36,226,2025-09
2025-09-05 00:00:00+00:00,MIC-0238,MICHEL,36,244,2025-09
2025-09-05 00:00:00+00:00,MIC-0239,MICHEL,36,234,2025-09
2025-09-05 00:00:00+00:00,MIC-0240,MICHEL,36,96,2025-09
2025-09-05 00:00:00+00:00,MIC-0241,MICHEL,33,184,2025-09
2025-09-05 00:00:00+00:00,MIC-0242,MICHEL,36,134,2025-09
2025-09-05 00:00:00+00:00,ACT-0245,ACTIVE USA,54,219,2025-09
2025-09-05 00:00:00+00:00,ACT-0246,ACTIVE USA,57,75,2025-09
2025-09-05 00:00:00+00:00,ACT-0247,ACTIVE USA,54,179,2025-09
2025-09-05 00:00:00+00:00,ACT-0248,ACTIVE USA,57,168,2025-09
2025-09-05 00:00:00+00:00,ACT-0249,ACTIVE USA,57,237,2025-09
2025-09-05 00:00:00+00:00,ACT-0250,ACTIVE USA,54,187,2025-09
2025-09-05 00:00:00+00:00,ACT-0251,ACTIVE USA,57,162,2025-09
2025-09-05 00:00:00+00:00,ACT-0252,ACTIVE USA,57,149,2025-09
2025-09-05 00:00:00+00:00,ACT-0253,ACTIVE USA,54,158,2025-09
2025-09-05 00:00:00+00:00,ACT-0254,ACTIVE USA,57,192,2025-09
2025-09-05 00:00:00+00:00,MUY-0042,MUY MUY,9,360,2025-09
2025-09-05 00:00:00+00:00,MUY-0043,MUY MUY,9,329,2025-09
2025-09-05 00:00:00+00:00,MUY-0044,MUY MUY,9,247,2025-09
2025-09-05 00:00:00+00:00,MUY-0045,MUY MUY,9,294,2025-09
2025-09-05 00:00:00+00:00,MUY-0046,MUY MUY,9,257,2025-09
2025-09-05 00:00:00+00:00,MUY-0047,MUY MUY,9,239,2025-09
2025-09-05 00:00:00+00:00,MUY-0048,MUY MUY,9,270,2025-09
2025-09-06 00:00:00+00:00,MIS-0015,MISTYROSE,15,244,2025-09
